Transaction_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country,Customer_Name,Customer_Phone,Customer_Email,Customer_Address,Product_List_Title
635,2020-01-06 05:24:19.459459459,1038,521,1,335.46749864459446,6035.787268774475,,Online,Low,WH-1,Regular,Pending,Neutral,True,,PayPal,False,North,Mexico,Customer 635,+1-818-245-6271,customer.635.94@example.com,"629 Park Ave, Phoenix, USA",Product 69
281,2020-01-09 13:37:17.837837837,1001,549,8,320.83820754712673,8154.28799384807,0.05,Online,Low,WH-2,Overnight,Cancelled,Neutral,False,Damaged,Wire Transfer,True,East,Mexico,Customer 281,+1-703-228-1539,customer.281.27@example.com,"634 Fourth St, Phoenix, USA",Product 40
658,2020-01-02 22:55:08.108108108,1022,521,4,202.43806420299396,6362.506472072235,0.1,Online,Medium,WH-1,Regular,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,East,Canada,Customer 658,+1-730-814-3162,customer.658.66@example.com,"618 Main St, Chicago, USA",Product 12
725,2020-01-07 12:58:22.702702702,1036,502,7,242.38496027870727,,0.1,Partner,Medium,WH-2,Regular,Cancelled,Satisfied,True,Not Specified,Credit Card,True,West,USA,Customer 725,+1-320-270-6091,customer.725.56@demo.com,"796 Third St, Chicago, USA",Product 50
414,2020-01-07 03:01:37.297297297,1029,514,1,350.35175935410984,8749.890477495874,0.15,Reseller,Low,WH-1,Regular,Pending,Satisfied,True,Damaged,PayPal,False,East,Mexico,Customer 414,+1-835-590-6269,customer.414.12@example.com,"910 Second St, New York, USA",Product 81
40,2020-01-05 06:29:11.351351351,1073,546,3,445.44294933004534,8463.189000277105,,Partner,Low,WH-3,2-Day,Pending,Satisfied,False,,PayPal,True,North,USA,Customer 40,+1-475-257-7347,customer.40.48@sample.com,"153 Third St, Houston, USA",Product 1
344,2020-01-09 08:38:55.135135135,1083,519,5,470.9844150465229,9375.889084591157,,Reseller,Critical,WH-1,Express,Delivered,Satisfied,False,Wrong Item,Credit Card,False,East,Mexico,Customer 344,+1-435-149-5021,customer.344.84@sample.com,"561 Second St, New York, USA",Product 57
269,2020-01-08 11:14:35.675675675,1045,502,3,131.19675475135085,7074.106931493219,,Partner,Medium,WH-1,2-Day,Delivered,Satisfied,False,Not Specified,Wire Transfer,False,South,Canada,Customer 269,+1-829-321-3555,customer.269.20@example.com,"569 Fourth St, Chicago, USA",Product 25
867,2020-01-03 16:51:53.513513513,1045,505,5,128.33327777586524,4130.325010909408,0.1,Reseller,Critical,WH-3,Regular,Backorder,Unsatisfied,True,Late,Wire Transfer,True,South,USA,Customer 867,+1-740-491-4685,customer.867.91@sample.com,"262 Main St, Houston, USA",Product 96
318,2020-01-09 03:53:30.810810810,1062,518,4,95.8586683318554,8419.618099514137,,Direct,Low,WH-3,Overnight,Pending,Unsatisfied,False,Wrong Item,PayPal,True,South,Canada,Customer 318,+1-441-518-2653,customer.318.88@demo.com,"376 Fourth St, Los Angeles, USA",Product 4
381,2020-01-02 20:45:24.324324324,1064,536,8,410.22193858776166,7941.330838082453,0.15,Partner,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,North,USA,Customer 381,+1-618-211-9239,customer.381.53@sample.com,"150 Main St, New York, USA",Product 79
36,2020-01-03 06:29:11.351351351,1083,539,7,305.71161706125554,5149.229105362593,,Online,Critical,WH-1,Regular,Pending,Unsatisfied,False,Late,Wire Transfer,False,East,Canada,Customer 36,+1-877-840-5876,customer.36.34@example.com,"905 Second St, Chicago, USA",Product 76
835,2020-01-01 01:43:47.027027027,1016,539,8,382.81715215608307,4136.448953828885,,Online,Low,WH-2,Regular,Backorder,Satisfied,False,Wrong Item,Cash,True,North,Canada,Customer 835,+1-984-906-2949,customer.835.67@example.com,"472 Third St, Los Angeles, USA",Product 88
225,2020-01-01 05:50:16.216216216,1059,532,3,269.53326473335375,6162.778574763907,0.05,Reseller,High,WH-3,Express,Backorder,Unsatisfied,True,Wrong Item,Wire Transfer,True,West,Canada,Customer 225,+1-686-475-3774,customer.225.34@sample.com,"972 Main St, Chicago, USA",Product 42
404,2020-01-08 17:56:45.405405405,1031,533,7,60.23282239257248,657.6285660096798,0.1,Direct,Low,WH-2,2-Day,Pending,Satisfied,True,Not Specified,Cash,False,North,Mexico,Customer 404,+1-525-653-9961,customer.404.76@example.com,"239 Fourth St, Houston, USA",Product 69
63,2020-01-08 13:37:17.837837837,1094,515,4,10.065999572197807,2577.743103074041,0.1,Partner,Low,WH-1,Overnight,Backorder,Unsatisfied,True,Late,PayPal,True,East,Canada,Customer 63,+1-664-614-5163,customer.63.53@sample.com,"144 Third St, Chicago, USA",Product 75
773,2020-01-08 19:14:35.675675675,1080,557,3,,9723.932371243876,,Online,High,WH-2,Express,Cancelled,Satisfied,True,Wrong Item,Cash,True,North,Canada,Customer 773,+1-349-604-5193,customer.773.92@sample.com,"826 Park Ave, Los Angeles, USA",Product 9
175,2020-01-06 12:19:27.567567567,1014,508,9,326.7647834025859,3729.7327060358575,,Direct,Critical,WH-3,Regular,Pending,Unsatisfied,False,Not Specified,Cash,True,West,Canada,Customer 175,+1-666-228-5999,customer.175.78@example.com,"555 Park Ave, New York, USA",Product 87
114,2020-01-07 07:34:03.243243243,1023,504,9,214.0871716329007,2442.259538410594,0.15,Direct,Critical,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Wire Transfer,False,South,Canada,Customer 114,+1-934-970-9893,customer.114.69@example.com,"908 Second St, Chicago, USA",Product 27
99,2020-01-04 14:42:09.729729729,1010,511,5,,2762.393209824115,0.1,Partner,Low,WH-1,Express,Delivered,Neutral,False,Late,PayPal,False,East,Mexico,Customer 99,+1-302-233-3555,customer.99.23@demo.com,"33 Main St, Phoenix, USA",Product 13
784,2020-01-07 06:55:08.108108108,1047,524,9,378.3560262739618,9530.061799066885,0.05,Online,Critical,WH-3,Express,Backorder,Satisfied,False,Late,Cash,True,North,Canada,Customer 784,+1-626-913-8608,customer.784.12@example.com,"305 Third St, New York, USA",Product 50
329,2020-01-07 22:29:11.351351351,1040,555,9,448.10620824129285,4254.9634965959995,0.05,Partner,High,WH-3,Regular,Delivered,Satisfied,True,Late,Cash,False,West,Mexico,Customer 329,+1-838-125-4512,customer.329.69@sample.com,"282 Main St, Phoenix, USA",Product 87
726,2020-01-08 15:21:04.864864864,1020,549,5,284.73236452008547,1083.7397562424812,0.15,Direct,Critical,WH-2,Overnight,Delivered,Unsatisfied,False,Damaged,Cash,False,West,Canada,Customer 726,+1-312-352-9315,customer.726.22@example.com,"406 Main St, Los Angeles, USA",Product 38
807,2020-01-04 13:24:19.459459459,1039,517,6,163.77513602996362,8346.356931225153,0.1,Partner,Critical,WH-2,Regular,Cancelled,Neutral,True,Late,Wire Transfer,False,South,Mexico,Customer 807,+1-202-813-9983,customer.807.86@example.com,"531 Fourth St, Chicago, USA",Product 36
561,2020-01-02 02:48:38.918918918,1001,555,1,458.1288452857939,5707.37942591621,,Partner,Critical,WH-1,Regular,Cancelled,Unsatisfied,False,Wrong Item,Cash,False,West,USA,Customer 561,+1-319-272-3783,customer.561.80@example.com,"977 Fourth St, Houston, USA",Product 2
691,2020-01-09 21:24:19.459459459,1071,555,3,130.2226339414434,3906.9050285591184,0.2,Reseller,Critical,WH-3,Regular,Delivered,Satisfied,True,Late,PayPal,False,South,Canada,Customer 691,+1-401-145-4965,customer.691.82@sample.com,"332 Third St, New York, USA",Product 66
43,2020-01-07 03:14:35.675675675,1045,541,2,297.0737463422244,4364.645609041374,0.1,Online,High,WH-3,Express,Backorder,Neutral,True,Wrong Item,Cash,True,West,Canada,Customer 43,+1-328-147-1267,customer.43.87@example.com,"950 Second St, New York, USA",Product 89
888,2020-01-02 23:21:04.864864864,1043,517,3,297.5988882138645,8076.383430316616,,Online,Low,WH-1,2-Day,Pending,Neutral,True,Wrong Item,Credit Card,False,North,Mexico,Customer 888,+1-846-311-4323,customer.888.97@sample.com,"182 Main St, Houston, USA",Product 32
680,2020-01-04 23:21:04.864864864,1086,523,5,89.06777251713801,6329.560078399146,0.1,Reseller,Critical,WH-1,2-Day,Backorder,Neutral,False,Damaged,Wire Transfer,True,North,USA,Customer 680,+1-617-997-9974,customer.680.99@example.com,"535 Third St, Chicago, USA",Product 30
913,2020-01-01 12:19:27.567567567,1041,517,5,471.429073462435,8731.020243627152,0.1,Reseller,High,WH-1,Regular,Backorder,Satisfied,True,Damaged,Cash,False,West,Canada,Customer 913,+1-788-360-6918,customer.913.32@example.com,"599 Second St, New York, USA",Product 91
247,2020-01-03 07:47:01.621621621,1040,522,3,476.20060707729783,1627.7364073365588,0.05,Partner,Critical,WH-1,2-Day,Cancelled,Unsatisfied,True,Wrong Item,Wire Transfer,False,South,USA,Customer 247,+1-488-678-2558,customer.247.20@example.com,"443 Third St, Los Angeles, USA",Product 48
384,2020-01-02 08:38:55.135135135,1033,534,9,451.9506964070835,,,Direct,Medium,WH-1,2-Day,Backorder,Neutral,False,Late,Credit Card,False,South,Canada,Customer 384,+1-102-585-8683,customer.384.38@demo.com,"416 Park Ave, Phoenix, USA",Product 98
287,2020-01-02 23:21:04.864864864,1011,509,4,,8488.632748827618,,Reseller,Low,WH-3,Regular,Pending,Neutral,False,Not Specified,Cash,True,West,Canada,Customer 287,+1-482-881-1047,customer.287.4@sample.com,"991 Main St, Houston, USA",Product 70
513,2020-01-05 09:43:47.027027027,1029,514,3,331.810471102533,7905.408663528603,0.15,Direct,Critical,WH-3,Express,Cancelled,Unsatisfied,False,Not Specified,Credit Card,True,East,Canada,Customer 513,+1-398-386-2908,customer.513.47@demo.com,"563 Park Ave, Phoenix, USA",Product 87
403,2020-01-02 08:51:53.513513513,1013,515,3,381.9125884357462,1452.332855367328,,Partner,Low,WH-1,2-Day,Backorder,Satisfied,True,Not Specified,Credit Card,False,East,Canada,Customer 403,+1-504-268-9520,customer.403.68@example.com,"643 Park Ave, Los Angeles, USA",Product 41
870,2020-01-01 14:55:08.108108108,1068,532,6,73.739528216184,,0.15,Partner,Low,WH-3,Express,Backorder,Neutral,False,Wrong Item,PayPal,True,West,USA,Customer 870,+1-386-376-9641,customer.870.49@example.com,"266 Fourth St, Chicago, USA",Product 80
780,2020-01-08 22:03:14.594594594,1015,527,2,42.56702963037334,,0.2,Reseller,High,WH-3,Overnight,Cancelled,Unsatisfied,False,Not Specified,Credit Card,True,East,USA,Customer 780,+1-600-786-4137,customer.780.30@demo.com,"947 Second St, Chicago, USA",Product 88
781,2020-01-07 13:24:19.459459459,1059,537,3,,6886.381529294849,0.2,Partner,Critical,WH-2,2-Day,Delivered,Satisfied,True,Wrong Item,Credit Card,True,South,USA,Customer 781,+1-926-935-5154,customer.781.66@demo.com,"628 Park Ave, Los Angeles, USA",Product 95
14,2020-01-05 03:01:37.297297297,1027,543,1,478.0064515729337,6427.985612525333,0.15,Direct,Critical,WH-2,Express,Backorder,Neutral,True,Damaged,Cash,False,North,Canada,Customer 14,+1-188-800-1256,customer.14.25@demo.com,"884 Third St, New York, USA",Product 62
819,2020-01-07 05:37:17.837837837,1003,514,3,400.1583107652706,1066.0774248548653,0.05,Reseller,High,WH-3,Express,Backorder,Satisfied,False,Late,PayPal,True,East,Canada,Customer 819,+1-632-227-6314,customer.819.20@example.com,"305 Park Ave, Houston, USA",Product 91
529,2020-01-08 08:38:55.135135135,1049,556,9,356.2486362405677,3581.129084839421,0.1,Online,Medium,WH-1,Regular,Pending,Neutral,False,Wrong Item,Credit Card,True,West,USA,Customer 529,+1-906-488-6656,customer.529.95@sample.com,"870 Second St, Phoenix, USA",Product 91
236,2020-01-03 01:43:47.027027027,1094,551,7,91.2173921118764,5882.749959601898,0.1,Partner,Critical,WH-3,2-Day,Delivered,Neutral,False,Damaged,Cash,True,West,Mexico,Customer 236,+1-318-885-4954,customer.236.15@example.com,"393 Main St, New York, USA",Product 19
212,2020-01-02 10:22:42.162162162,1100,508,8,179.14418216216316,7065.030221022987,,Reseller,Medium,WH-3,2-Day,Backorder,Satisfied,False,Wrong Item,Credit Card,False,South,Canada,Customer 212,+1-932-714-7124,customer.212.43@example.com,"739 Park Ave, Houston, USA",Product 72
578,2020-01-06 13:50:16.216216216,1093,546,7,115.05917666665063,7289.8289182693425,,Online,Critical,WH-2,Express,Delivered,Unsatisfied,True,Late,Cash,False,East,USA,Customer 578,+1-845-787-1391,customer.578.59@example.com,"834 Fourth St, Houston, USA",Product 27
919,2020-01-08 08:00:00.000000000,1047,516,6,144.8912245914115,4326.025105094892,0.1,Direct,Medium,WH-1,Regular,Delivered,Unsatisfied,False,Not Specified,Cash,False,South,USA,Customer 919,+1-715-257-7415,customer.919.55@demo.com,"862 Third St, Chicago, USA",Product 96
2,2020-01-04 22:03:14.594594594,1033,513,5,310.66601597635463,3755.1288919639546,0.1,Partner,High,WH-1,2-Day,Cancelled,Neutral,True,Damaged,PayPal,True,West,Mexico,Customer 2,+1-629-496-2688,customer.2.58@sample.com,"592 Park Ave, Los Angeles, USA",Product 18
267,2020-01-07 05:24:19.459459459,1026,522,6,243.6810521693053,,0.1,Partner,Low,WH-2,Regular,Pending,Unsatisfied,False,Damaged,Cash,True,South,USA,Customer 267,+1-791-101-4359,customer.267.46@sample.com,"597 Main St, Houston, USA",Product 1
467,2020-01-02 23:21:04.864864864,1090,508,9,340.2697603388084,6957.12355991678,0.2,Direct,Critical,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Cash,False,North,USA,Customer 467,+1-533-857-5758,customer.467.64@example.com,"495 Third St, Chicago, USA",Product 24
101,2020-01-06 00:00:00.000000000,1017,506,7,393.09369303901843,4946.656015225756,0.05,Direct,Medium,WH-2,Regular,Delivered,Satisfied,False,Not Specified,PayPal,True,South,Mexico,Customer 101,+1-441-806-5721,customer.101.87@sample.com,"175 Fourth St, Phoenix, USA",Product 58
972,2020-01-07 08:00:00.000000000,1077,506,3,410.31721456319997,6443.97816648285,0.1,Online,Medium,WH-1,Regular,Delivered,Neutral,False,Damaged,Credit Card,False,East,USA,Customer 972,+1-749-790-9428,customer.972.89@sample.com,"483 Second St, Chicago, USA",Product 94
230,2020-01-09 14:55:08.108108108,1053,560,1,144.60486937346707,9072.923816217983,0.1,Reseller,High,WH-1,Regular,Backorder,Neutral,False,Late,Credit Card,True,North,USA,Customer 230,+1-873-284-7301,customer.230.10@example.com,"861 Main St, Phoenix, USA",Product 91
637,2020-01-08 17:56:45.405405405,1009,560,4,408.9215859396693,3605.939731198415,0.2,Direct,Critical,WH-2,Express,Delivered,Unsatisfied,True,Late,Credit Card,True,West,USA,Customer 637,+1-120-353-2241,customer.637.57@demo.com,"395 Second St, New York, USA",Product 82
782,2020-01-04 01:43:47.027027027,1026,504,6,296.01965798836835,5072.140536582751,,Partner,Critical,WH-2,Regular,Pending,Unsatisfied,False,,Cash,False,South,Mexico,Customer 782,+1-830-597-7409,customer.782.13@example.com,"582 Park Ave, Phoenix, USA",Product 6
56,2020-01-08 11:40:32.432432432,1054,507,4,253.3807571807938,5750.291543879108,0.2,Reseller,Low,WH-3,Regular,Delivered,Unsatisfied,False,Wrong Item,Cash,True,North,USA,Customer 56,+1-580-736-1500,customer.56.78@example.com,"623 Third St, New York, USA",Product 8
255,2020-01-03 00:25:56.756756756,1075,560,4,45.80996539323735,,,Online,Medium,WH-3,2-Day,Cancelled,Neutral,False,Not Specified,Cash,True,West,Mexico,Customer 255,+1-437-793-9107,customer.255.88@sample.com,"573 Main St, Los Angeles, USA",Product 33
26,2020-01-04 17:17:50.270270270,1069,530,8,147.69220446526967,6838.51720334472,,Direct,Critical,WH-1,Overnight,Delivered,Unsatisfied,True,,Wire Transfer,False,North,Mexico,Customer 26,+1-657-606-3568,customer.26.40@demo.com,"233 Park Ave, Phoenix, USA",Product 35
974,2020-01-05 12:19:27.567567567,1069,522,5,469.60296340260817,4369.972480021907,0.15,Reseller,Critical,WH-1,2-Day,Cancelled,Neutral,False,Wrong Item,PayPal,True,South,Mexico,Customer 974,+1-108-519-5124,customer.974.69@demo.com,"363 Park Ave, Chicago, USA",Product 34
646,2020-01-07 06:29:11.351351351,1030,538,2,,5995.678828178636,0.1,Direct,Low,WH-2,Overnight,Backorder,Satisfied,False,Not Specified,Credit Card,False,North,USA,Customer 646,+1-698-915-9791,customer.646.81@sample.com,"314 Fourth St, Phoenix, USA",Product 89
312,2020-01-03 12:19:27.567567567,1038,503,4,459.9371524709642,9415.580503034469,,Partner,Low,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,False,East,USA,Customer 312,+1-719-288-8345,customer.312.14@sample.com,"525 Fourth St, Phoenix, USA",Product 34
142,2020-01-02 05:50:16.216216216,1021,516,7,195.75608384924874,2750.8665866131623,,Partner,High,WH-2,2-Day,Backorder,Neutral,True,,Cash,True,South,Mexico,Customer 142,+1-517-391-5669,customer.142.15@example.com,"631 Main St, Los Angeles, USA",Product 92
291,2020-01-07 14:55:08.108108108,1033,531,4,68.06628556309425,8324.424302115247,0.15,Reseller,Low,WH-1,Regular,Delivered,Neutral,True,Late,Cash,False,South,Mexico,Customer 291,+1-863-854-9594,customer.291.68@demo.com,"991 Third St, New York, USA",Product 46
818,2020-01-01 23:21:04.864864864,1098,509,3,333.1602766339774,2255.964780496737,0.2,Direct,Critical,WH-2,Overnight,Delivered,Satisfied,True,Damaged,Wire Transfer,False,North,Canada,Customer 818,+1-745-693-9167,customer.818.16@demo.com,"660 Third St, Los Angeles, USA",Product 47
666,2020-01-07 14:29:11.351351351,1075,529,3,376.6943682962125,,0.05,Partner,Medium,WH-1,Regular,Pending,Satisfied,True,Damaged,Wire Transfer,True,South,USA,Customer 666,+1-870-319-7181,customer.666.8@sample.com,"646 Main St, New York, USA",Product 72
556,2020-01-01 10:48:38.918918918,1094,522,3,,1275.1878400459645,,Reseller,High,WH-2,Regular,Cancelled,Neutral,False,Wrong Item,PayPal,True,West,Canada,Customer 556,+1-245-503-5909,customer.556.59@example.com,"321 Fourth St, Los Angeles, USA",Product 87
686,2020-01-08 03:01:37.297297297,1091,543,4,183.59295033643568,,0.15,Partner,High,WH-2,Overnight,Delivered,Unsatisfied,False,Late,Credit Card,False,West,Canada,Customer 686,+1-408-965-3589,customer.686.71@demo.com,"355 Second St, Houston, USA",Product 25
280,2020-01-06 14:55:08.108108108,1047,544,6,122.0516220057683,3944.318067311398,0.05,Online,Critical,WH-3,2-Day,Delivered,Neutral,True,Wrong Item,Credit Card,False,East,Mexico,Customer 280,+1-361-827-9752,customer.280.41@sample.com,"249 Main St, Chicago, USA",Product 84
197,2020-01-07 16:25:56.756756756,1039,517,4,481.756491624071,7661.746785744173,,Partner,Critical,WH-2,Overnight,Pending,Satisfied,False,Not Specified,Wire Transfer,True,West,Canada,Customer 197,+1-482-467-3951,customer.197.4@demo.com,"857 Main St, Los Angeles, USA",Product 41
550,2020-01-04 04:19:27.567567567,1018,508,1,479.2146973910705,3742.5271365254953,,Reseller,Medium,WH-2,Regular,Pending,Unsatisfied,True,,Credit Card,False,East,Mexico,Customer 550,+1-734-304-3787,customer.550.6@demo.com,"110 Park Ave, New York, USA",Product 70
285,2020-01-01 00:12:58.378378378,1038,559,4,367.14210671227397,4933.584648401879,0.2,Reseller,High,WH-3,Regular,Delivered,Neutral,False,Damaged,Wire Transfer,False,North,Mexico,Customer 285,+1-291-288-5107,customer.285.59@demo.com,"327 Third St, Los Angeles, USA",Product 19
74,2020-01-09 01:56:45.405405405,1051,527,7,59.92727015234663,1326.663573876493,,Partner,Low,WH-1,Regular,Backorder,Satisfied,False,Damaged,Credit Card,True,North,Mexico,Customer 74,+1-706-546-4715,customer.74.91@example.com,"343 Main St, Los Angeles, USA",Product 1
106,2020-01-03 10:09:43.783783783,1069,511,2,255.1965613979986,4584.859534150068,0.15,Online,Medium,WH-2,Express,Backorder,Neutral,False,Wrong Item,PayPal,False,North,Mexico,Customer 106,+1-195-314-3241,customer.106.38@example.com,"231 Fourth St, New York, USA",Product 5
15,2020-01-01 18:48:38.918918918,1049,545,4,266.0625336750051,3099.5839696773305,0.05,Partner,Low,WH-2,Express,Cancelled,Unsatisfied,True,Late,Credit Card,False,East,Canada,Customer 15,+1-316-549-4212,customer.15.80@example.com,"509 Second St, Phoenix, USA",Product 77
825,2020-01-06 16:51:53.513513513,1087,507,4,169.0107820859176,1261.0044027912213,,Partner,High,WH-3,Overnight,Cancelled,Unsatisfied,True,Late,PayPal,False,South,Mexico,Customer 825,+1-190-400-7036,customer.825.21@sample.com,"711 Park Ave, Houston, USA",Product 81
